User_ID,Cust_name,Product_ID,Gender,Age Group,Age,Marital_Status,State,Zone,Occupation,Product_Category,Orders,Amount,Status,unnamed1
1003773,Gardner,P00126813,F,26-35,31,1,Imo,Eastern,Automobile,Food,4,19093,,
1003774,Williams,P00126814,M,26-35,27,1,Enugu,Eastern,Banking,Food,2,19092,,
1003775,Bhawna,P00126815,F,51-55,51,0,Enugu,Eastern,Healthcare,Food,1,19092,,
1003776,Navdeep,P00126816,F,18-25,23,1,Kastina,Northern,Automobile,Food,2,19090,,
1003777,Bell-,P00126817,F,46-50,46,1,Kastina,Northern,Lawyer,Food,2,19089,,
1003778,Sandeep,P00126818,F,26-35,31,0,Kaduna,Northern,Healthcare,Food,4,19088,,
1003779,Sandeep,P00126819,F,26-35,28,0,Kastina,Northern,Healthcare,Food,4,19085,,
1003780,Sheetal,P00126820,F,26-35,33,0,Lagos,Western,Aviation,Food,3,19084,,
1003781,Harton,P00126821,F,18-25,20,1,Kastina,Northern,Hospitality,Food,3,19081,,
1003782,Jenna,P00126822,F,26-35,33,1,Kastina,Northern,Healthcare,Food,4,19081,,
1003783,Parakh,P00126823,F,26-35,34,0,Kaduna,Northern,Healthcare,Food,1,19076,,
1003784,Ashwin,P00126824,F,26-35,35,0,Lagos,Western,Aviation,Food,3,19073,,
1003785,Herman,P00126825,F,18-25,24,0,Imo,Eastern,Aviation,Food,4,19073,,
1003786,William,P00126826,F,26-35,27,0,Jos,Central,Retail,Food,1,19072,,
1003787,Magee,P00126827,F,26-35,26,0,Kastina,Northern,Aviation,Food,2,19072,,
1003788,Pamela,P00126828,F,26-35,35,0,Kano,Northern,Food Processing,Food,2,19070,,
1003789,Gardner,P00126829,M,51-55,55,0,Lagos,Western,IT Sector,Food,3,19069,,
1003790,Lycoris,P00126830,F,26-35,30,0,Kaduna,Northern,Healthcare,Food,4,19069,,
1003791,Nunn,P00126831,F,36-45,44,0,Lagos,Western,Banking,Food,4,19067,,
1003792,Seite,P00126832,M,26-35,29,0,Ogun,Western,Banking,Food,3,19067,,
1003793,Lucas,P00126833,M,36-45,40,0,Imo,Eastern,Textile,Food,2,19067,,
1003794,Alan,P00126834,M,26-35,26,0,Zamfara,Northern,Hospitality,Food,1,19067,,
1003795,Saurabh,P00126835,F,26-35,30,0,Kaduna,Northern,Healthcare,Food,1,19065,,
1003796,Haberlin,P00126836,F,26-35,29,0,Anambra ,Eastern,Healthcare,Food,3,19064,,
1003797,Frazer,P00126837,M,26-35,30,0,Lagos,Western,Healthcare,Food,2,19059,,
1003798,Delfina,P00126838,M,26-35,33,0,Ibadan,Western,Automobile,Auto,2,19059,,
1003799,Franz,P00126839,M,51-55,53,1,Anambra ,Eastern,Agriculture,Food,4,19056,,
1003800,Sabah,P00126840,F,36-45,39,1,Enugu,Eastern,IT Sector,Food,2,19054,,
1003801,Shreya,P00126841,M,46-50,49,1,Imo,Eastern,Lawyer,Food,4,19054,,
1003802,Bhishm,P00126842,F,26-35,29,0,Kaduna,Northern,Aviation,Food,1,19054,,
1003803,Chandni,P00126843,F,26-35,33,1,Kano,Northern,Banking,Food,4,19053,,
1003804,Rachna,P00126844,F,26-35,31,0,Kastina,Northern,Aviation,Food,1,19052,,
1003805,Deanra,P00126845,F,46-50,47,0,Imo,Eastern,IT Sector,Food,2,19051,,
1003806,Saloni,P00126846,M,18-25,22,1,Kastina,Northern,Govt,Auto,2,19050,,
1003807,Brumley,P00126847,M,36-45,40,0,Lagos,Western,Govt,Food,4,19049,,
1003808,Norvell,P00126848,F,18-25,23,1,Ibadan,Western,Govt,Food,3,19048,,
1003809,Rohan,P00126849,F,26-35,28,1,Enugu,Eastern,Healthcare,Food,4,19048,,
1003810,Bathina,P00126850,F,18-25,23,0,Kaduna,Northern,Automobile,Food,1,19048,,
1003811,Airdo,P00126851,F,26-35,35,0,Lagos,Western,IT Sector,Food,4,19046,,
1003812,Epp,P00126852,F,18-25,24,0,Anambra ,Eastern,Banking,Auto,4,19045,,
1003813,Aishwarya,P00126853,F,51-55,51,1,Kastina,Northern,Agriculture,Food,2,19045,,
1003814,Klamczynski,P00126854,F,51-55,54,0,Kastina,Northern,IT Sector,Food,1,19045,,
1003815,Bradley,P00126855,F,46-50,47,0,Kaduna,Northern,Govt,Food,3,19045,,
1003816,Hwang,P00126856,F,26-35,28,0,Enugu,Eastern,IT Sector,Food,3,19044,,
1003817,Zettner,P00126857,F,18-25,22,1,Anambra ,Eastern,Media,Food,2,19041,,
1003818,Crebassa,P00126858,F,18-25,18,0,Anambra ,Eastern,Aviation,Auto,1,19039,,
1003819,Hood,P00126859,M,18-25,20,0,Imo,Eastern,Food Processing,Auto,4,19038,,
1003820,Overfelt,P00126860,F,18-25,21,1,Anambra ,Eastern,Chemical,Food,4,19037,,
1003821,Blacks,P00126861,F,18-25,19,0,Kastina,Northern,Govt,Food,2,19036,,
1003822,Jarboe,P00126862,M,36-45,45,1,Anambra ,Eastern,Media,Food,2,19034,,
1003823,Inderpreet,P00126863,F,55+,84,0,Anambra ,Eastern,IT Sector,Food,3,19034,,
1003824,Toch,P00126864,F,26-35,28,1,Enugu,Eastern,Aviation,Food,2,19034,,
1003825,Triggs,P00126865,F,0-17,14,1,Kastina,Northern,Aviation,Food,1,19033,,
1003826,Yohann,P00126866,F,46-50,47,1,Kastina,Northern,Automobile,Food,1,19032,,
1003827,Shivani,P00126867,F,36-45,45,0,Kaduna,Northern,Healthcare,Food,2,19031,,
1003828,Vipul,P00126868,F,36-45,43,0,Kano,Northern,Aviation,Food,1,19030,,
1003829,Mitali,P00126869,M,0-17,16,0,Kaduna,Northern,Healthcare,Food,4,19029,,
1003830,Brittain,P00126870,M,18-25,19,0,Lagos,Western,Banking,Food,2,19027,,
1003831,Caroline,P00126871,F,36-45,41,1,Jos,Central,Govt,Food,3,19024,,
1003832,Lakshmi,P00126872,F,26-35,35,1,Kaduna,Northern,Aviation,Food,4,19024,,
1003833,Etezadi,P00126873,F,26-35,28,1,Kaduna,Northern,Healthcare,Food,3,19023,,
1003834,Aayushi,P00126874,M,36-45,40,0,Anambra ,Eastern,Banking,Auto,2,19022,,
1003835,Shreyshi,P00126875,F,26-35,31,1,Ogun,Western,IT Sector,Food,4,19021,,
1003836,Smayling,P00126876,M,26-35,28,1,Ogun,Western,Healthcare,Food,1,19020,,
1003837,Tate,P00126877,M,26-35,31,0,Ogun,Western,Govt,Food,2,19019,,
1003838,Paridhi,P00126878,F,46-50,50,1,Kaduna,Northern,IT Sector,Food,1,19015,,
1003839,Patel,P00126879,F,51-55,52,0,Enugu,Eastern,Food Processing,Food,3,19014,,
1003840,Baird,P00126880,F,26-35,34,1,Kastina,Northern,IT Sector,Food,2,19014,,
1003841,Atkinson,P00126881,F,55+,76,0,Kastina,Northern,Healthcare,Food,3,19014,,
1003842,Thais,P00126882,M,36-45,36,0,Kaduna,Northern,Automobile,Food,1,19014,,
1003843,Vasudev,P00126883,M,26-35,26,1,P/H,Southern,Banking,Food,4,19011,,
1003844,Sandra,P00126884,F,26-35,35,0,Enugu,Eastern,Healthcare,Food,2,19010,,
1003845,Engle,P00126885,F,18-25,23,0,Kaduna,Northern,Healthcare,Food,2,19007,,
1003846,Vaibhavi,P00126886,F,26-35,26,1,Kaduna,Northern,Banking,Food,4,19007,,
1003847,Catini,P00126887,F,46-50,46,1,Imo,Eastern,Govt,Food,1,19004,,
1003848,Cortes,P00126888,M,18-25,20,0,Anambra ,Eastern,Aviation,Food,2,19002,,
1003849,Palak,P00126889,F,36-45,39,0,Kogi,Central,Healthcare,Food,4,19002,,
1003850,Meghana,P00126890,F,36-45,39,0,Imo,Eastern,IT Sector,Food,1,19000,,
1003851,Reiten,P00126891,M,26-35,27,1,Jos,Central,Aviation,Food,3,18997,,
1003852,Hagelstein,P00126892,M,36-45,42,0,Anambra ,Eastern,Govt,Food,3,18996,,
1003853,Duhita,P00126893,M,36-45,40,1,Lagos,Western,Retail,Food,2,18996,,
1003854,Eno,P00126894,F,46-50,46,0,Anambra ,Eastern,Healthcare,Auto,1,18995,,
1003855,Cari,P00126895,F,18-25,21,1,Lagos,Western,Textile,Food,2,18992,,
1003856,Pardue,P00126896,F,51-55,52,1,Kano,Northern,Aviation,Food,1,18989,,
1003857,Sandra,P00126897,F,18-25,23,0,Enugu,Eastern,Retail,Food,1,18987,,
1003858,Castell,P00126898,M,26-35,32,0,Kaduna,Northern,Banking,Food,4,18985,,
1003859,Gayman,P00126899,F,55+,66,0,Kastina,Northern,Chemical,Food,4,18984,,
1003860,Marley,P00126900,F,36-45,39,1,Kastina,Northern,Aviation,Food,2,18983,,
1003861,Soltero,P00126901,M,51-55,53,0,Ibadan,Western,Aviation,Food,1,18980,,
1003862,Eileen,P00126902,M,18-25,21,1,Anambra ,Eastern,Chemical,Food,4,18975,,
1003863,Candace,P00126903,F,18-25,18,0,Anambra ,Eastern,Media,Food,2,18974,,
1003864,Ashbrook,P00126904,F,26-35,33,0,Kastina,Northern,Agriculture,Food,1,18971,,
1003865,Adhvaita,P00126905,F,36-45,38,0,Kaduna,Northern,Healthcare,Food,1,18970,,
1003866,Noonan,P00126906,M,36-45,36,0,Enugu,Eastern,Aviation,Food,4,18968,,
1003867,Bhaggyasree,P00126907,M,46-50,47,1,Lagos,Western,IT Sector,Food,2,18964,,
1003868,Crebagga,P00126908,F,46-50,48,1,Enugu,Eastern,Healthcare,Food,2,18964,,
1003869,Lynn,P00126909,M,51-55,53,1,Abuja,Central,Lawyer,Food,1,18963,,
1003870,Fuller,P00126910,M,26-35,34,0,Imo,Eastern,Automobile,Food,2,18961,,
1003871,Dorothy,P00126911,F,26-35,34,0,Kano,Northern,Food Processing,Food,2,18960,,
1003872,Dipali,P00126912,M,51-55,53,1,P/H,Southern,Aviation,Food,1,18959,,
1003873,Lauren,P00126913,F,36-45,40,1,Kastina,Northern,Chemical,Food,3,18959,,
1003874,Phonely,P00126914,F,26-35,30,1,Kaduna,Northern,Aviation,Food,3,18959,,
1003875,McGuire,P00126915,M,26-35,30,1,Lagos,Western,Aviation,Food,3,18957,,
1003876,John,P00126916,F,26-35,34,0,Kastina,Northern,Aviation,Food,3,18956,,
1003877,Ken,P00126917,M,26-35,30,1,Enugu,Eastern,Healthcare,Food,3,18953,,
1003878,Jumper,P00126918,M,46-50,46,0,Kastina,Northern,Healthcare,Food,1,18953,,
1003879,Meador,P00126919,F,18-25,20,0,Enugu,Eastern,Textile,Food,1,18952,,
1003880,Harry,P00126920,F,26-35,29,0,Kastina,Northern,Chemical,Food,3,18952,,
1003881,Moffitt,P00126921,F,18-25,24,1,Anambra ,Eastern,Govt,Auto,4,18891,,
1003882,Asish,P00126922,F,26-35,34,1,Anambra ,Eastern,IT Sector,Auto,3,18858,,
1003883,Kartik,P00126923,F,26-35,35,1,Kaduna,Northern,Banking,Auto,3,18856,,
1003884,Cathy,P00126924,F,36-45,43,1,Anambra ,Eastern,Automobile,Auto,1,18851,,
1003885,Reichenbach,P00126925,F,26-35,32,1,Lagos,Western,Banking,Hand & Power Tools,4,18832,,
1003886,Hazel,P00126926,F,26-35,29,0,Anambra ,Eastern,Govt,Auto,1,18828,,
1003887,Clytie,P00126927,F,26-35,28,1,Anambra ,Eastern,Banking,Auto,2,18801,,
1003888,Weimer,P00126928,F,26-35,27,0,Anambra ,Eastern,Hospitality,Auto,4,18798,,
1003889,James,P00126929,M,18-25,21,0,Anambra ,Eastern,Media,Hand & Power Tools,4,18789,,
1003890,Dianna,P00126930,F,26-35,34,1,Anambra ,Eastern,Hospitality,Auto,1,18782,,
1003891,Shourya,P00126931,F,26-35,30,0,Kastina,Northern,Aviation,Auto,3,18780,,
1003892,Elliston,P00126932,F,36-45,38,0,Anambra ,Eastern,Govt,Auto,3,18770,,
1003893,Frazer,P00126933,M,26-35,27,0,Jos,Central,Healthcare,Auto,3,18688,,
1003894,Aastha,P00126934,M,26-35,30,1,Imo,Eastern,Banking,Auto,2,18685,,
1003895,Sorensen,P00126935,M,26-35,30,0,Ibadan,Western,Hospitality,Auto,1,18679,,
1003896,Ken,P00126936,M,26-35,31,0,Kastina,Northern,IT Sector,Hand & Power Tools,3,18665,,
1003897,Howell,P00126937,F,26-35,31,1,Anambra ,Eastern,Hospitality,Auto,3,18614,,
1003898,Deanra,P00126938,F,46-50,48,0,Anambra ,Eastern,Media,Auto,2,18612,,
1003899,Sonal,P00126939,M,26-35,28,0,Abuja,Central,Agriculture,Auto,4,18609,,
1003900,Chong,P00126940,M,46-50,48,0,Anambra ,Eastern,Govt,Auto,3,18608,,
1003901,Collister,P00126941,M,18-25,19,0,Imo,Eastern,Banking,Hand & Power Tools,3,18592,,
1003902,Ballard,P00126942,F,36-45,39,0,Kaduna,Northern,Media,Auto,4,18583,,
1003903,Herbert,P00126943,M,26-35,34,0,Zamfara,Northern,IT Sector,Auto,3,18580,,
1003904,Alejandro,P00126944,F,51-55,53,0,Anambra ,Eastern,Healthcare,Auto,3,18573,,
1003905,Noah,P00126945,F,51-55,51,1,Anambra ,Eastern,Retail,Auto,4,18568,,
1003906,Moumita,P00126946,M,55+,82,0,Kastina,Northern,Govt,Auto,3,18559,,
1003907,Elpida,P00126947,F,26-35,27,0,Anambra ,Eastern,Banking,Auto,4,18536,,
1003908,Duane,P00126948,M,51-55,53,0,Kaduna,Northern,Media,Auto,4,18516,,
1003909,Eason,P00126949,M,18-25,25,0,cross river,Southern,Media,Hand & Power Tools,1,18465,,
1003910,Deirdre,P00126950,M,36-45,45,1,Anambra ,Eastern,Banking,Hand & Power Tools,4,18413,,
1003911,Meador,P00126951,M,18-25,19,0,Anambra ,Eastern,IT Sector,Hand & Power Tools,4,18311,,
1003912,Shivani,P00126952,F,26-35,35,1,Lagos,Western,IT Sector,Hand & Power Tools,4,18269,,
1003913,Becky,P00126953,M,26-35,27,1,Kastina,Northern,Aviation,Stationery,1,17415,,
1003914,Rutuja,P00126954,M,18-25,18,0,Lagos,Western,Aviation,Stationery,1,17333,,
1003915,Mrinal,P00126955,M,26-35,31,0,Lagos,Western,Retail,Stationery,4,17321,,
1003916,Marina,P00126956,F,26-35,26,1,Lagos,Western,Automobile,Stationery,4,17300,,
1003917,Aastha,P00126957,M,18-25,21,0,Lagos,Western,Media,Stationery,1,17262,,
1003918,Savi,P00126958,F,26-35,31,1,Lagos,Western,Banking,Stationery,2,17204,,
1003919,Masurkar,P00126959,F,18-25,24,0,Lagos,Western,Banking,Stationery,1,17175,,
1003920,Lakshmi,P00126960,F,26-35,35,1,Lagos,Western,Aviation,Stationery,4,17175,,
1003921,Syed,P00126961,F,26-35,31,0,Kastina,Northern,Chemical,Stationery,2,17175,,
1003922,Frazer,P00126962,M,26-35,30,1,Kastina,Northern,Chemical,Stationery,2,17143,,
1003923,Eudokia,P00126963,F,26-35,32,0,Lagos,Western,Lawyer,Stationery,4,17130,,
1003924,Shantanu,P00126964,F,26-35,30,1,Lagos,Western,IT Sector,Stationery,1,17107,,
1003925,Hazel,P00126965,F,26-35,33,0,Lagos,Western,Aviation,Stationery,4,17097,,
1003926,Conant,P00126966,M,26-35,30,0,Lagos,Western,IT Sector,Stationery,4,17093,,
1003927,Hwang,P00126967,M,36-45,44,1,P/H,Southern,Hospitality,Stationery,1,17058,,
1003928,MacAllister,P00126968,F,36-45,36,1,Lagos,Western,Banking,Stationery,1,17052,,
1003929,Fein,P00126969,F,18-25,24,1,Lagos,Western,Automobile,Stationery,1,17036,,
1003930,LaWare,P00126970,M,26-35,28,1,Lagos,Western,Aviation,Stationery,1,17002,,
1003931,Jordon,P00126971,M,36-45,36,0,Kastina,Northern,Textile,Stationery,1,16995,,
1003932,Rane,P00126972,F,26-35,35,0,Jos,Central,Aviation,Tupperware,1,16980,,
1003933,Mull,P00126973,F,18-25,21,1,Kaduna,Northern,IT Sector,Tupperware,4,16954,,
1003934,Keith,P00126974,F,36-45,37,1,Imo,Eastern,IT Sector,Tupperware,2,16947,,
1003935,Jonathan,P00126975,M,51-55,51,0,Anambra ,Eastern,IT Sector,Footwear & Shoes,2,16938,,
1003936,Barnes,P00126976,F,51-55,55,0,Imo,Eastern,Textile,Footwear & Shoes,4,16937,,
1003937,Lalita,P00126977,F,51-55,55,1,Kaduna,Northern,Banking,Footwear & Shoes,4,16937,,
1003938,Phillip,P00126978,M,36-45,39,0,Enugu,Eastern,Govt,Footwear & Shoes,2,16935,,
1003939,James,P00126979,F,36-45,36,1,Lagos,Western,Banking,Footwear & Shoes,1,16933,,
1003940,Ginny,P00126980,F,26-35,31,1,P/H,Southern,Hospitality,Tupperware,3,16933,,
1003941,Coyne,P00126981,F,26-35,35,0,Enugu,Eastern,Healthcare,Footwear & Shoes,2,16928,,
1003942,Hoffmann,P00126982,F,26-35,27,0,Enugu,Eastern,Food Processing,Footwear & Shoes,2,16927,,
1003943,Eudokia,P00126983,F,26-35,33,1,Kaduna,Northern,Banking,Footwear & Shoes,3,16927,,
1003944,Chetan,P00126984,F,26-35,34,0,Lagos,Western,Govt,Footwear & Shoes,3,16922,,
1003945,Champaklata,P00126985,F,36-45,39,0,Imo,Eastern,Food Processing,Footwear & Shoes,3,16921,,
1003946,Saptadeep,P00126986,F,26-35,32,1,Enugu,Eastern,Lawyer,Footwear & Shoes,4,16920,,
1003947,Steve,P00126987,M,46-50,50,0,Enugu,Eastern,Automobile,Footwear & Shoes,2,16920,,
1003948,Kritika,P00126988,F,51-55,54,1,Kaduna,Northern,Healthcare,Footwear & Shoes,4,16920,,
1003949,Brenda,P00126989,F,26-35,30,0,Enugu,Eastern,Hospitality,Footwear & Shoes,4,16919,,
1003950,Reese,P00126990,F,26-35,27,0,Enugu,Eastern,IT Sector,Footwear & Shoes,3,16918,,
1003951,Patil,P00126991,F,55+,67,0,Lagos,Western,Govt,Stationery,3,16917,,
1003952,Olsen,P00126992,F,36-45,41,1,Enugu,Eastern,Chemical,Footwear & Shoes,4,16915,,
1003953,Seth,P00126993,M,36-45,38,0,Enugu,Eastern,Media,Footwear & Shoes,2,16911,,
1003954,Allen,P00126994,F,36-45,37,0,Lagos,Western,Retail,Footwear & Shoes,3,16907,,
1003955,Jordon,P00126995,F,46-50,49,1,Enugu,Eastern,Healthcare,Footwear & Shoes,1,16906,,
1003956,Herrera,P00126996,F,26-35,29,0,Lagos,Western,Construction,Stationery,3,16904,,
1003957,Poddar,P00126997,F,36-45,42,0,Lagos,Western,Healthcare,Footwear & Shoes,3,16903,,
1003958,Jeremy,P00126998,F,51-55,55,0,P/H,Southern,Aviation,Tupperware,3,16902,,
1003959,Ricardo,P00126999,F,26-35,29,0,Enugu,Eastern,IT Sector,Footwear & Shoes,2,16902,,
1003960,Ginny,P00127000,F,26-35,29,0,Lagos,Western,Aviation,Footwear & Shoes,3,16901,,
1003961,Nikhil,P00127001,F,46-50,47,0,Lagos,Western,IT Sector,Footwear & Shoes,1,16900,,
1003962,Bremer,P00127002,F,26-35,30,1,Enugu,Eastern,Healthcare,Footwear & Shoes,2,16897,,
1003963,Nikhil,P00127003,F,46-50,50,1,Enugu,Eastern,Govt,Footwear & Shoes,1,16896,,
1003964,Crier,P00127004,M,51-55,55,0,Kastina,Northern,Construction,Footwear & Shoes,3,16896,,
1003965,Kampe,P00127005,F,46-50,47,0,Imo,Eastern,Healthcare,Footwear & Shoes,1,16895,,
1003966,Shreyshi,P00127006,F,26-35,33,1,Lagos,Western,Aviation,Footwear & Shoes,2,16894,,
1003967,Ryan,P00127007,F,36-45,42,0,Enugu,Eastern,Automobile,Footwear & Shoes,2,16892,,
1003968,Lauren,P00127008,M,46-50,48,0,P/H,Southern,Healthcare,Tupperware,1,16891,,
1003969,Bremer,P00127009,F,26-35,26,0,Enugu,Eastern,Retail,Footwear & Shoes,4,16891,,
1003970,Pelletier,P00127010,F,46-50,47,1,Lagos,Western,Lawyer,Footwear & Shoes,3,16887,,
1003971,Gelder,P00127011,F,26-35,35,0,Imo,Eastern,Food Processing,Footwear & Shoes,1,16887,,
1003972,Ananya,P00127012,F,51-55,52,0,Kaduna,Northern,Healthcare,Footwear & Shoes,4,16887,,
1003973,Gelder,P00127013,F,26-35,27,0,Enugu,Eastern,IT Sector,Footwear & Shoes,1,16883,,
1003974,Bhawna,P00127014,F,36-45,41,0,Lagos,Western,Chemical,Footwear & Shoes,3,16878,,
1003975,Barchas,P00127015,M,26-35,26,0,Lagos,Western,Banking,Footwear & Shoes,3,16870,,
1003976,Hwang,P00127016,F,26-35,35,1,Enugu,Eastern,Govt,Footwear & Shoes,4,16867,,
1003977,Kartikay,P00127017,F,26-35,33,0,Lagos,Western,Automobile,Footwear & Shoes,4,16865,,
1003978,Nida,P00127018,F,36-45,40,1,Lagos,Western,Aviation,Footwear & Shoes,4,16865,,
1003979,Akshat,P00127019,F,26-35,27,1,Lagos,Western,IT Sector,Footwear & Shoes,3,16863,,
1003980,Shikhar,P00127020,F,36-45,44,0,Lagos,Western,Chemical,Footwear & Shoes,2,16862,,
1003981,Mrunal,P00127021,M,46-50,49,0,Lagos,Western,Lawyer,Tupperware,2,16862,,
1003982,Farhat,P00127022,F,36-45,41,0,Enugu,Eastern,Media,Footwear & Shoes,3,16861,,
1003983,Sumeet,P00127023,F,36-45,42,0,Enugu,Eastern,Banking,Footwear & Shoes,4,16861,,
1003984,Martinez,P00127024,F,51-55,55,1,Jos,Central,Automobile,Tupperware,1,16860,,
1003985,Erica,P00127025,M,26-35,28,0,Kastina,Northern,Aviation,Stationery,3,16859,,
1003986,Mahima,P00127026,M,0-17,16,1,Kastina,Northern,Healthcare,Stationery,1,16856,,
1003987,Akin,P00127027,F,46-50,48,0,Kaduna,Northern,Govt,Footwear & Shoes,1,16855,,
1003988,Christina,P00127028,F,36-45,42,0,Lagos,Western,Govt,Footwear & Shoes,3,16854,,
1003989,Suman,P00127029,F,36-45,43,0,Lagos,Western,Automobile,Footwear & Shoes,3,16854,,
1003990,Hemangi,P00127030,F,26-35,35,1,Kaduna,Northern,Aviation,Footwear & Shoes,1,16851,,
1003991,Moumita,P00127031,M,55+,86,1,Kastina,Northern,Hospitality,Tupperware,1,16843,,
1003992,Roach,P00127032,M,36-45,45,1,Anambra ,Eastern,Chemical,Footwear & Shoes,3,16842,,
1003993,Roach,P00127033,M,36-45,45,1,Lagos,Western,Chemical,Footwear & Shoes,4,16842,,
1003994,Aayushi,P00127034,M,51-55,54,1,Kastina,Northern,Hospitality,Footwear & Shoes,1,16842,,
1003995,Halladay,P00127035,M,26-35,32,0,Abuja,Central,Agriculture,Tupperware,1,16837,,
1003996,Hallsten,P00127036,F,46-50,50,1,Imo,Eastern,Aviation,Footwear & Shoes,1,16837,,
1003997,Mohan,P00127037,F,26-35,29,1,Kaduna,Northern,Food Processing,Footwear & Shoes,4,16836,,
1003998,Emily,P00127038,F,26-35,28,0,Enugu,Eastern,Hospitality,Footwear & Shoes,2,16835,,
1003999,Rosenberg,P00127039,F,26-35,31,0,Enugu,Eastern,Automobile,Footwear & Shoes,3,16835,,
1004000,Sabah,P00127040,F,26-35,31,1,Lagos,Western,IT Sector,Footwear & Shoes,2,16834,,
1004001,McNair,P00127041,F,26-35,27,0,Lagos,Western,Media,Footwear & Shoes,1,16832,,
1004002,Barreto,P00127042,F,26-35,33,0,Enugu,Eastern,Automobile,Footwear & Shoes,3,16832,,
1004003,Hackney,P00127043,M,51-55,52,1,Lagos,Western,Food Processing,Stationery,4,16829,,
1004004,Brittain,P00127044,M,18-25,21,1,Kastina,Northern,IT Sector,Footwear & Shoes,1,16828,,
1004005,Aayush,P00127045,F,26-35,33,0,Lagos,Western,Healthcare,Footwear & Shoes,4,16827,,
1004006,Swetlana,P00127046,F,26-35,33,1,Enugu,Eastern,Textile,Footwear & Shoes,1,16822,,
1004007,Kanak,P00127047,F,36-45,40,0,Lagos,Western,Textile,Footwear & Shoes,1,16818,,
1004008,Spruell,P00127048,M,51-55,52,0,Imo,Eastern,Chemical,Footwear & Shoes,1,16818,,
1004009,Siddharth,P00127049,F,36-45,44,0,Kastina,Northern,Healthcare,Footwear & Shoes,2,16818,,
1004010,Carter,P00127050,F,46-50,46,1,Lagos,Western,IT Sector,Footwear & Shoes,4,16817,,
1004011,Dartt,P00127051,F,26-35,30,0,Enugu,Eastern,Aviation,Footwear & Shoes,2,16813,,
1004012,Helen,P00127052,F,18-25,20,1,Kaduna,Northern,Govt,Tupperware,3,16812,,
1004013,Suman,P00127053,F,36-45,39,0,P/H,Southern,Automobile,Tupperware,4,16811,,
1004014,Daly,P00127054,M,26-35,29,0,Ibadan,Western,Govt,Footwear & Shoes,4,16807,,
1004015,Alice,P00127055,M,55+,92,0,Kaduna,Northern,Media,Footwear & Shoes,4,16805,,
1004016,Mitali,P00127056,F,26-35,31,1,Enugu,Eastern,IT Sector,Footwear & Shoes,4,16804,,
1004017,Aniket,P00127057,F,36-45,40,1,Lagos,Western,IT Sector,Footwear & Shoes,3,16799,,
1004018,Mathis,P00127058,M,51-55,54,1,Kastina,Northern,Lawyer,Footwear & Shoes,1,16799,,
1004019,Rittenbach,P00127059,F,26-35,33,1,Enugu,Eastern,Banking,Footwear & Shoes,1,16797,,
1004020,Pisteka,P00127060,M,55+,87,0,Jos,Central,Agriculture,Footwear & Shoes,2,16795,,
1004021,Pete,P00127061,F,36-45,36,0,Lagos,Western,Hospitality,Footwear & Shoes,4,16794,,
1004022,Prajakta,P00127062,F,46-50,49,1,Lagos,Western,Banking,Stationery,3,16794,,
1004023,Weirich,P00127063,F,46-50,46,1,Lagos,Western,IT Sector,Footwear & Shoes,1,16792,,
1004024,Brian,P00127064,M,55+,89,0,Kaduna,Northern,Govt,Footwear & Shoes,1,16792,,
1004025,Schild,P00127065,F,26-35,31,0,Enugu,Eastern,Food Processing,Footwear & Shoes,1,16790,,
1004026,Debra,P00127066,M,26-35,29,1,Kastina,Northern,Healthcare,Footwear & Shoes,3,16789,,
1004027,Craven,P00127067,F,18-25,22,1,Imo,Eastern,IT Sector,Footwear & Shoes,1,16788,,
1004028,Rutuja,P00127068,M,51-55,55,0,Abuja,Central,Hospitality,Footwear & Shoes,3,16787,,
1004029,Meade,P00127069,M,36-45,39,0,Zamfara,Northern,Food Processing,Footwear & Shoes,4,16787,,
1004030,Carter,P00127070,F,46-50,49,0,Enugu,Eastern,Food Processing,Footwear & Shoes,2,16785,,
1004031,Brosina,P00127071,F,26-35,31,1,Kastina,Northern,Banking,Footwear & Shoes,2,16785,,
1004032,Bradley,P00127072,F,36-45,36,0,Kastina,Northern,Media,Footwear & Shoes,4,16784,,
1004033,Shivam,P00127073,M,18-25,23,1,Ibadan,Western,Chemical,Footwear & Shoes,1,16783,,
1004034,Soumyabrata,P00127074,F,36-45,41,0,Enugu,Eastern,Construction,Footwear & Shoes,3,16781,,
1004035,Dortch,P00127075,F,51-55,52,0,Enugu,Eastern,Chemical,Footwear & Shoes,2,16778,,
1004036,Divsha,P00127076,F,26-35,32,0,Lagos,Western,Aviation,Footwear & Shoes,2,16776,,
1004037,Mary,P00127077,F,26-35,26,1,Enugu,Eastern,Aviation,Footwear & Shoes,1,16776,,
1004038,Inderpreet,P00127078,M,55+,68,0,Zamfara,Northern,Lawyer,Footwear & Shoes,3,16776,,
1004039,Braxton,P00127079,F,26-35,33,1,Kastina,Northern,Aviation,Footwear & Shoes,1,16775,,
1004040,Hazel,P00127080,F,18-25,20,0,Lagos,Western,IT Sector,Footwear & Shoes,2,16774,,
